,driver_standings)_id,race_id,driver_id,points,position,position_text,wins
24189,46879,790,429,0.0,27,27,0
24190,46878,790,633,2.0,19,19,0
24191,46877,790,632,6.0,7,7,0
24192,46876,790,555,1.0,26,26,0
24193,46875,790,512,0.0,80,80,0
24194,46874,790,526,0.0,79,79,0
24195,46873,790,533,0.0,78,78,0
24196,46872,790,561,0.0,77,77,0
24197,46871,790,538,0.0,76,76,0
24198,46870,790,612,0.0,75,75,0
24199,46869,790,631,0.0,72,72,0
24200,46868,790,562,0.0,71,71,0
24201,46867,790,556,0.0,68,68,0
24202,46866,790,596,0.0,66,66,0
24203,46865,790,529,0.0,64,64,0
24204,46864,790,594,0.0,63,63,0
24205,46863,790,509,0.0,62,62,0
24206,46862,790,525,0.0,46,46,0
24207,46861,790,597,0.0,45,45,0
24208,46860,790,630,0.0,44,44,0
24209,46859,790,595,0.0,43,43,0
24210,46858,790,513,0.0,42,42,0
24211,46857,790,558,0.0,41,41,0
24212,46856,790,516,0.0,40,40,0
24213,46855,790,615,0.0,39,39,0
24214,46854,790,520,0.0,38,38,0
24215,46853,790,629,0.0,36,36,0
24216,46852,790,592,0.0,35,35,0
24217,46851,790,449,0.0,33,33,0
24218,46850,790,514,0.0,32,32,0
24219,46849,790,628,0.0,30,30,0
24220,46848,790,537,2.0,23,23,0
24221,46847,790,593,3.0,17,17,0
24222,46846,790,528,4.0,11,11,0
24223,46845,790,611,6.0,8,8,0
24224,46844,790,559,8.0,5,5,1
24225,46843,790,589,0.0,60,60,0
24226,46842,790,479,0.0,59,59,0
24227,46841,790,483,0.0,56,56,0
24228,46840,790,501,3.0,15,15,0
24229,46839,790,427,0.0,50,50,0
24230,46838,790,627,2.0,18,18,0
24231,46837,790,626,0.0,34,34,0
24232,46836,790,547,2.0,21,21,0
24233,46835,790,607,3.0,13,13,0
24234,46834,790,625,0.0,28,28,0
24235,46833,790,624,2.0,20,20,0
24236,46832,790,579,30.0,1,1,3
24237,46831,790,498,0.0,52,52,0
24238,46830,790,608,7.5,6,6,0
24239,46829,790,496,0.0,51,51,0
24240,46828,790,586,0.0,49,49,0
24241,46827,790,581,22.0,2,2,2
24242,46826,790,475,19.0,4,4,1
24243,46825,790,623,0.0,31,31,0
24244,46824,790,482,2.0,22,22,0
24245,46823,790,622,1.5,25,25,0
24246,46822,790,578,4.0,10,10,0
24247,46821,790,554,22.0,3,3,0
24248,46820,790,577,4.0,9,9,1
24249,46984,791,347,0.0,65,65,0
24250,46983,791,532,0.0,72,72,0
24251,46982,791,806,0.0,31,31,0
24252,46981,791,476,0.0,77,77,0
24253,46980,791,610,0.0,71,71,0
24254,46979,791,641,0.0,64,64,0
24255,46978,791,583,1.5,25,25,0
24256,46977,791,640,0.0,34,34,0
24257,46976,791,639,0.0,53,53,0
24258,46975,791,638,0.0,52,52,0
24259,46974,791,541,4.0,13,13,0
24260,46973,791,356,0.0,79,79,0
24261,46972,791,585,0.0,75,75,0
24262,46971,791,637,0.0,74,74,0
24263,46970,791,620,0.0,57,57,0
24264,46969,791,506,0.0,61,61,0
24265,46968,791,456,0.0,41,41,0
24266,46967,791,636,0.0,59,59,0
24267,46966,791,619,0.0,42,42,0
24268,46965,791,486,5.0,10,10,0
24269,46964,791,635,0.0,66,66,0
24270,46963,791,606,3.0,15,15,0
24271,46962,791,609,0.0,38,38,0
24272,46961,791,580,6.0,9,9,0
24273,46960,791,634,0.0,58,58,0
24274,46959,791,429,0.0,28,28,0
24275,46958,791,633,2.0,20,20,0
24276,46957,791,632,6.0,7,7,0
24277,46956,791,555,1.0,27,27,0
24278,46955,791,512,0.0,85,85,0
24279,46954,791,526,0.0,84,84,0
24280,46953,791,533,0.0,83,83,0
24281,46952,791,561,0.0,82,82,0
24282,46951,791,538,0.0,81,81,0
24283,46950,791,612,0.0,80,80,0
24284,46949,791,631,0.0,78,78,0
24285,46948,791,562,0.0,76,76,0
24286,46947,791,556,0.0,73,73,0
24287,46946,791,596,0.0,70,70,0
24288,46945,791,529,0.0,69,69,0
24289,46944,791,594,0.0,68,68,0
24290,46943,791,509,0.0,67,67,0
24291,46942,791,525,0.0,51,51,0
24292,46941,791,597,0.0,50,50,0
24293,46940,791,630,0.0,49,49,0
24294,46939,791,595,0.0,48,48,0
24295,46938,791,513,0.0,47,47,0
24296,46937,791,558,0.0,46,46,0
24297,46936,791,516,0.0,45,45,0
24298,46935,791,615,0.0,44,44,0
24299,46934,791,520,0.0,43,43,0
24300,46933,791,629,0.0,40,40,0
24301,46932,791,592,0.0,39,39,0
24302,46931,791,449,0.0,36,36,0
24303,46930,791,514,0.0,35,35,0
24304,46929,791,628,0.0,32,32,0
24305,46928,791,537,2.0,24,24,0
24306,46927,791,593,3.0,18,18,0
24307,46926,791,528,4.0,14,14,0
24308,46925,791,611,6.0,8,8,0
24309,46924,791,559,8.0,5,5,1
24310,46923,791,589,0.0,63,63,0
24311,46922,791,479,0.0,62,62,0
24312,46921,791,483,0.0,60,60,0
24313,46920,791,501,3.0,17,17,0
24314,46919,791,427,0.0,54,54,0
24315,46918,791,627,2.0,19,19,0
24316,46917,791,626,0.0,37,37,0
24317,46916,791,547,2.0,22,22,0
24318,46915,791,607,3.0,16,16,0
24319,46914,791,625,0.0,30,30,0
24320,46913,791,624,2.0,21,21,0
24321,46912,791,579,30.0,1,1,3
24322,46911,791,498,0.0,56,56,0
24323,46910,791,608,7.5,6,6,0
24324,46909,791,496,0.0,55,55,0
24325,46908,791,586,0.0,29,29,0
24326,46907,791,581,25.0,3,3,2
24327,46906,791,475,27.0,2,2,2
24328,46905,791,623,0.0,33,33,0
24329,46904,791,482,2.0,23,23,0
24330,46903,791,622,1.5,26,26,0
24331,46902,791,578,4.0,12,12,0
24332,46901,791,554,22.0,4,4,0
24333,46900,791,577,4.0,11,11,1
24334,46098,792,620,1.33,6,6,0
24335,46097,792,496,0.0,14,14,0
24336,46096,792,649,0.0,22,22,0
24337,46095,792,633,0.0,17,17,0
24338,46094,792,648,1.0,8,8,0
24339,46093,792,554,0.0,11,11,0
24340,46092,792,625,0.0,21,21,0
24341,46091,792,647,0.0,20,20,0
24342,46090,792,623,0.0,19,19,0
24343,46089,792,475,1.0,7,7,0
24344,46088,792,608,0.0,18,18,0
24345,46087,792,427,3.33,2,2,0
24346,46086,792,646,0.0,16,16,0
24347,46085,792,645,0.0,15,15,0
24348,46084,792,644,0.0,12,12,0
24349,46083,792,577,0.0,13,13,0
24350,46082,792,501,0.0,10,10,0
24351,46081,792,643,2.0,5,5,0
24352,46080,792,478,1.0,9,9,0
24353,46079,792,642,3.33,3,3,0
24354,46078,792,498,2.0,4,4,0
24355,46077,792,579,9.0,1,1,1
24356,46131,793,632,0.0,19,19,0
24357,46130,793,620,1.33,10,10,0
24358,46129,793,652,0.0,33,33,0
24359,46128,793,651,0.0,32,32,0
24360,46127,793,627,0.0,30,30,0
24361,46126,793,578,0.0,29,29,0
24362,46125,793,609,0.0,28,28,0
24363,46124,793,626,0.0,27,27,0
24364,46123,793,607,2.0,7,7,0
24365,46122,793,641,0.0,20,20,0
24366,46121,793,650,0.0,18,18,0
24367,46120,793,589,0.0,15,15,0
24368,46119,793,496,0.0,21,21,0
24369,46118,793,649,0.0,31,31,0
24370,46117,793,633,2.0,8,8,0
24371,46116,793,648,1.0,12,12,0
24372,46115,793,554,2.0,6,6,0
24373,46114,793,625,0.0,25,25,0
24374,46113,793,647,0.0,24,24,0
24375,46112,793,623,0.0,26,26,0
24376,46111,793,475,1.0,11,11,0
24377,46110,793,608,6.0,4,4,0
24378,46109,793,427,11.33,1,1,1
24379,46108,793,646,0.0,23,23,0
24380,46107,793,645,0.0,22,22,0
24381,46106,793,644,0.0,17,17,0
24382,46105,793,577,0.0,16,16,0
24383,46104,793,501,0.0,14,14,0
24384,46103,793,643,2.0,9,9,0
24385,46102,793,478,1.0,13,13,0
24386,46101,793,642,6.33,3,3,0
24387,46100,793,498,2.0,5,5,0
24388,46099,793,579,10.0,2,2,1
24389,46199,794,519,1.0,20,20,0
24390,46198,794,555,3.0,8,8,0
24391,46197,794,632,0.0,29,29,0
24392,46196,794,620,1.33,15,15,0
24393,46195,794,592,0.0,68,68,0
24394,46194,794,615,0.0,67,67,0
24395,46193,794,659,0.0,66,66,0
24396,46192,794,596,0.0,65,65,0
24397,46191,794,533,0.0,64,64,0
24398,46190,794,449,0.0,63,63,0
24399,46189,794,558,0.0,62,62,0
24400,46188,794,658,0.0,61,61,0
24401,46187,794,657,1.0,21,21,0
24402,46186,794,525,0.0,60,60,0
24403,46185,794,561,0.0,59,59,0
24404,46184,794,532,0.0,57,57,0
24405,46183,794,593,0.0,56,56,0
24406,46182,794,631,0.0,53,53,0
24407,46181,794,611,0.0,51,51,0
24408,46180,794,523,0.0,50,50,0
24409,46179,794,656,0.0,47,47,0
24410,46178,794,655,0.0,46,46,0
24411,46177,794,528,0.0,44,44,0
24412,46176,794,509,0.0,37,37,0
24413,46175,794,513,0.0,36,36,0
24414,46174,794,563,0.0,35,35,0
24415,46173,794,518,0.0,34,34,0
24416,46172,794,559,0.0,33,33,0
24417,46171,794,556,0.0,32,32,0
24418,46170,794,597,0.0,30,30,0
24419,46169,794,538,0.0,27,27,0
24420,46168,794,612,0.0,24,24,0
24421,46167,794,654,1.0,19,19,0
24422,46166,794,512,3.0,9,9,0
24423,46165,794,653,4.0,6,6,0
24424,46164,794,529,3.0,7,7,0
24425,46163,794,628,8.0,3,3,1
24426,46162,794,652,0.0,58,58,0
24427,46161,794,651,0.0,55,55,0
24428,46160,794,627,0.0,52,52,0
24429,46159,794,578,0.0,49,49,0
24430,46158,794,609,0.0,48,48,0
24431,46157,794,626,0.0,45,45,0
24432,46156,794,607,2.0,12,12,0
24433,46155,794,641,0.0,31,31,0
24434,46154,794,650,0.0,28,28,0
24435,46153,794,589,0.0,23,23,0
24436,46152,794,496,0.0,38,38,0
24437,46151,794,649,0.0,54,54,0
24438,46150,794,633,2.0,13,13,0
24439,46149,794,648,1.0,17,17,0
24440,46148,794,554,2.0,11,11,0
24441,46147,794,625,0.0,42,42,0
24442,46146,794,647,0.0,41,41,0
24443,46145,794,623,0.0,43,43,0
24444,46144,794,475,1.0,16,16,0
24445,46143,794,608,6.0,5,5,0
24446,46142,794,427,11.33,1,1,1
24447,46141,794,646,0.0,40,40,0
24448,46140,794,645,0.0,39,39,0
24449,46139,794,644,0.0,26,26,0
24450,46138,794,577,0.0,25,25,0
24451,46137,794,501,0.0,22,22,0
24452,46136,794,643,2.0,14,14,0
24453,46135,794,478,1.0,18,18,0
24454,46134,794,642,6.33,4,4,0
24455,46133,794,498,2.0,10,10,0
24456,46132,794,579,10.0,2,2,1
24457,46268,795,519,1.0,21,21,0
24458,46267,795,555,3.0,9,9,0
24459,46266,795,620,1.33,17,17,0
24460,46265,795,660,0.0,45,45,0
24461,46264,795,632,3.0,11,11,0
24462,46263,795,592,0.0,69,69,0
24463,46262,795,615,0.0,68,68,0
24464,46261,795,659,0.0,67,67,0
24465,46260,795,596,0.0,66,66,0
24466,46259,795,533,0.0,65,65,0
24467,46258,795,449,0.0,64,64,0
24468,46257,795,558,0.0,63,63,0
24469,46256,795,658,0.0,62,62,0
24470,46255,795,657,1.0,22,22,0
24471,46254,795,525,0.0,61,61,0
24472,46253,795,561,0.0,60,60,0
24473,46252,795,532,0.0,58,58,0
24474,46251,795,593,0.0,57,57,0
24475,46250,795,631,0.0,54,54,0
24476,46249,795,611,0.0,53,53,0
24477,46248,795,523,0.0,52,52,0
24478,46247,795,656,0.0,50,50,0
24479,46246,795,655,0.0,49,49,0
24480,46245,795,528,0.0,47,47,0
24481,46244,795,509,0.0,38,38,0
24482,46243,795,513,0.0,37,37,0
24483,46242,795,563,0.0,36,36,0
24484,46241,795,518,0.0,35,35,0
24485,46240,795,559,0.0,34,34,0
24486,46239,795,556,0.0,33,33,0
24487,46238,795,597,0.0,31,31,0
24488,46237,795,538,0.0,28,28,0
24489,46236,795,612,0.0,25,25,0
24490,46235,795,654,1.0,20,20,0
24491,46234,795,512,3.0,12,12,0
24492,46233,795,653,4.0,7,7,0
24493,46232,795,529,3.0,8,8,0
24494,46231,795,628,8.0,4,4,1
24495,46230,795,652,0.0,59,59,0
24496,46229,795,651,0.0,56,56,0
24497,46228,795,627,0.0,32,32,0
24498,46227,795,578,0.0,43,43,0
24499,46226,795,609,0.0,51,51,0
24500,46225,795,626,0.0,48,48,0
24501,46224,795,607,2.0,15,15,0
24502,46223,795,641,0.0,30,30,0
24503,46222,795,650,0.0,29,29,0
24504,46221,795,589,0.0,24,24,0
24505,46220,795,496,0.0,39,39,0
24506,46219,795,649,0.0,55,55,0
24507,46218,795,633,2.0,16,16,0
24508,46217,795,648,1.0,18,18,0
24509,46216,795,554,3.0,10,10,0
24510,46215,795,625,0.0,44,44,0
24511,46214,795,647,0.0,42,42,0
24512,46213,795,623,0.0,46,46,0
24513,46212,795,475,7.0,5,5,0
24514,46211,795,608,6.0,6,6,0
24515,46210,795,427,11.33,2,2,1
24516,46209,795,646,0.0,41,41,0
24517,46208,795,645,0.0,40,40,0
24518,46207,795,644,0.0,27,27,0
24519,46206,795,577,0.0,26,26,0
24520,46205,795,501,0.0,23,23,0
24521,46204,795,643,3.0,13,13,0
24522,46203,795,478,1.0,19,19,0
24523,46202,795,642,10.33,3,3,0
24524,46201,795,498,2.0,14,14,0
24525,46200,795,579,19.0,1,1,2
24526,46337,796,661,0.0,52,52,0
24527,46336,796,547,0.0,48,48,0
24528,46335,796,624,0.0,32,32,0
24529,46334,796,660,0.0,37,37,0
24530,46333,796,632,3.0,13,13,0
24531,46332,796,592,0.0,72,72,0
24532,46331,796,615,0.0,71,71,0
24533,46330,796,659,0.0,70,70,0
24534,46329,796,596,0.0,69,69,0
24535,46328,796,533,0.0,68,68,0
24536,46327,796,449,0.0,67,67,0
24537,46326,796,558,0.0,66,66,0
24538,46325,796,658,0.0,65,65,0
24539,46324,796,657,1.0,23,23,0
24540,46323,796,525,0.0,64,64,0
24541,46322,796,561,0.0,63,63,0
24542,46321,796,532,0.0,61,61,0
24543,46320,796,593,0.0,60,60,0
24544,46319,796,631,0.0,57,57,0
24545,46318,796,611,0.0,56,56,0
24546,46317,796,523,0.0,55,55,0
24547,46316,796,656,0.0,53,53,0
24548,46315,796,655,0.0,51,51,0
24549,46314,796,528,0.0,50,50,0
24550,46313,796,509,0.0,41,41,0
24551,46312,796,513,0.0,40,40,0
24552,46311,796,563,0.0,39,39,0
24553,46310,796,518,0.0,38,38,0
24554,46309,796,559,0.0,36,36,0
24555,46308,796,556,0.0,35,35,0
24556,46307,796,597,0.0,33,33,0
24557,46306,796,538,0.0,30,30,0
24558,46305,796,612,0.0,26,26,0
24559,46304,796,654,1.0,21,21,0
24560,46303,796,512,3.0,14,14,0
24561,46302,796,653,4.0,9,9,0
24562,46301,796,529,3.0,10,10,0
24563,46300,796,628,8.0,5,5,1
24564,46299,796,652,0.0,62,62,0
24565,46298,796,651,0.0,59,59,0
24566,46297,796,627,0.0,34,34,0
24567,46296,796,578,0.0,29,29,0
24568,46295,796,609,0.0,54,54,0
24569,46294,796,626,0.0,46,46,0
24570,46293,796,607,2.0,16,16,0
24571,46292,796,641,0.0,31,31,0
24572,46291,796,650,0.0,27,27,0
24573,46290,796,589,0.0,25,25,0
24574,46289,796,496,0.0,42,42,0
24575,46288,796,649,0.0,58,58,0
24576,46287,796,633,2.0,17,17,0
24577,46286,796,648,1.0,19,19,0
24578,46285,796,554,3.0,12,12,0
24579,46284,796,625,0.0,47,47,0
24580,46283,796,647,0.0,45,45,0
24581,46282,796,623,0.0,49,49,0
24582,46281,796,475,13.0,2,2,0
24583,46280,796,608,8.0,6,6,0
24584,46279,796,427,11.33,3,3,1
24585,46278,796,646,0.0,44,44,0
24586,46277,796,645,0.0,43,43,0
24587,46276,796,644,0.0,28,28,0
24588,46275,796,577,4.0,8,8,0
24589,46274,796,501,0.0,24,24,0
24590,46273,796,643,7.0,7,7,0
24591,46272,796,478,1.0,20,20,0
24592,46271,796,642,10.33,4,4,0
24593,46270,796,498,2.0,15,15,0
24594,46269,796,579,27.0,1,1,3
24595,46421,797,519,1.0,23,23,0
24596,46420,797,555,3.0,12,12,0
24597,46419,797,620,1.33,20,20,0
24598,46418,797,486,0.0,73,73,0
24599,46417,797,665,0.0,67,67,0
24600,46416,797,666,0.0,64,64,0
24601,46415,797,456,0.0,59,59,0
24602,46414,797,581,0.0,54,54,0
24603,46413,797,664,0.0,51,51,0
24604,46412,797,356,0.0,49,49,0
24605,46411,797,663,0.0,38,38,0
24606,46410,797,662,0.0,32,32,0
24607,46409,797,661,0.0,57,57,0
24608,46408,797,547,0.0,53,53,0
24609,46407,797,624,0.0,33,33,0
24610,46406,797,660,0.0,40,40,0
24611,46405,797,632,3.0,15,15,0
24612,46404,797,592,0.0,81,81,0
24613,46403,797,615,0.0,80,80,0
24614,46402,797,659,0.0,79,79,0
24615,46401,797,596,0.0,78,78,0
24616,46400,797,533,0.0,77,77,0
24617,46399,797,449,0.0,76,76,0
24618,46398,797,558,0.0,75,75,0
24619,46397,797,658,0.0,74,74,0
24620,46396,797,657,1.0,24,24,0
24621,46395,797,525,0.0,72,72,0
24622,46394,797,561,0.0,71,71,0
24623,46393,797,532,0.0,69,69,0
24624,46392,797,593,0.0,68,68,0
24625,46391,797,631,0.0,65,65,0
24626,46390,797,611,0.0,63,63,0
24627,46389,797,523,0.0,62,62,0
24628,46388,797,656,0.0,61,61,0
24629,46387,797,655,0.0,58,58,0
24630,46386,797,528,0.0,56,56,0
24631,46385,797,509,0.0,44,44,0
24632,46384,797,513,0.0,43,43,0
24633,46383,797,563,0.0,42,42,0
24634,46382,797,518,0.0,41,41,0
24635,46381,797,559,0.0,39,39,0
24636,46380,797,556,0.0,37,37,0
24637,46379,797,597,0.0,35,35,0
24638,46378,797,538,0.0,31,31,0
24639,46377,797,612,0.0,28,28,0
24640,46376,797,654,1.0,22,22,0
24641,46375,797,512,3.0,16,16,0
24642,46374,797,653,4.0,10,10,0
24643,46373,797,529,3.0,11,11,0
24644,46372,797,628,8.0,5,5,1
24645,46371,797,652,0.0,70,70,0
24646,46370,797,651,0.0,34,34,0
24647,46369,797,627,0.0,36,36,0
24648,46368,797,578,0.0,26,26,0
24649,46367,797,609,0.0,60,60,0
24650,46366,797,626,0.0,50,50,0
24651,46365,797,607,2.0,18,18,0
24652,46364,797,641,3.0,14,14,0
24653,46363,797,650,0.0,29,29,0
24654,46362,797,589,0.0,27,27,0
24655,46361,797,496,0.0,45,45,0
24656,46360,797,649,0.0,66,66,0
24657,46359,797,633,2.0,19,19,0
24658,46358,797,648,5.0,9,9,0
24659,46357,797,554,3.0,13,13,0
24660,46356,797,625,0.0,52,52,0
24661,46355,797,647,0.0,48,48,0
24662,46354,797,623,0.0,55,55,0
24663,46353,797,475,22.0,2,2,1
24664,46352,797,608,8.0,6,6,0
24665,46351,797,427,11.33,3,3,1
24666,46350,797,646,0.0,47,47,0
24667,46349,797,645,0.0,46,46,0
24668,46348,797,644,0.0,30,30,0
24669,46347,797,577,6.0,8,8,0
24670,46346,797,501,0.0,25,25,0
24671,46345,797,643,7.0,7,7,0
24672,46344,797,478,1.0,21,21,0
24673,46343,797,642,10.33,4,4,0
24674,46342,797,498,2.0,17,17,0
24675,46341,797,579,33.0,1,1,3
24676,46503,798,586,0.0,74,74,0
24677,46502,798,668,0.0,65,65,0
24678,46501,798,667,0.0,40,40,0
24679,46500,798,620,1.33,21,21,0
24680,46499,798,486,0.0,76,76,0
24681,46498,798,665,0.0,69,69,0
24682,46497,798,666,0.0,66,66,0
24683,46496,798,456,0.0,60,60,0
24684,46495,798,581,0.0,55,55,0
24685,46494,798,664,0.0,53,53,0
24686,46493,798,356,0.0,50,50,0
24687,46492,798,663,0.0,38,38,0
24688,46491,798,662,0.0,33,33,0
24689,46490,798,661,0.0,58,58,0
24690,46489,798,547,0.0,51,51,0
24691,46488,798,624,0.0,34,34,0
24692,46487,798,660,0.0,42,42,0
24693,46486,798,632,3.0,15,15,0
24694,46485,798,592,0.0,84,84,0
24695,46484,798,615,0.0,83,83,0
24696,46483,798,659,0.0,82,82,0
24697,46482,798,596,0.0,81,81,0
24698,46481,798,533,0.0,80,80,0
24699,46480,798,449,0.0,79,79,0
24700,46479,798,558,0.0,78,78,0
24701,46478,798,658,0.0,77,77,0
24702,46477,798,657,1.0,25,25,0
24703,46476,798,525,0.0,75,75,0
24704,46475,798,561,0.0,73,73,0
24705,46474,798,532,0.0,71,71,0
24706,46473,798,593,0.0,70,70,0
24707,46472,798,631,0.0,67,67,0
24708,46471,798,611,0.0,64,64,0
24709,46470,798,523,0.0,63,63,0
24710,46469,798,656,0.0,62,62,0
24711,46468,798,655,0.0,59,59,0
24712,46467,798,528,0.0,57,57,0
24713,46466,798,509,0.0,46,46,0
24714,46465,798,513,0.0,45,45,0
24715,46464,798,563,0.0,44,44,0
24716,46463,798,518,0.0,43,43,0
24717,46462,798,559,0.0,41,41,0
24718,46461,798,556,0.0,39,39,0
24719,46460,798,597,0.0,36,36,0
24720,46459,798,538,0.0,32,32,0
24721,46458,798,612,0.0,29,29,0
24722,46457,798,654,1.0,23,23,0
24723,46456,798,512,3.0,16,16,0
24724,46455,798,653,4.0,12,12,0
24725,46454,798,529,3.0,13,13,0
24726,46453,798,628,8.0,7,7,1
24727,46452,798,652,0.0,72,72,0
24728,46451,798,651,0.0,35,35,0
24729,46450,798,627,0.0,37,37,0
24730,46449,798,578,0.0,27,27,0
24731,46448,798,609,0.0,61,61,0
24732,46447,798,626,0.0,52,52,0
24733,46446,798,607,2.0,18,18,0
24734,46445,798,641,9.0,6,6,0
24735,46444,798,650,0.0,30,30,0
24736,46443,798,589,0.0,28,28,0
24737,46442,798,496,2.0,19,19,0
24738,46441,798,649,0.0,68,68,0
24739,46440,798,633,2.0,20,20,0
24740,46439,798,648,5.0,11,11,0
24741,46438,798,554,6.0,9,9,0
24742,46437,798,625,0.0,54,54,0
24743,46436,798,647,0.0,49,49,0
24744,46435,798,623,0.0,56,56,0
24745,46434,798,475,23.0,2,2,1
24746,46433,798,608,12.0,3,3,0
24747,46432,798,427,11.33,4,4,1
24748,46431,798,646,0.0,48,48,0
24749,46430,798,645,0.0,47,47,0
24750,46429,798,644,0.0,31,31,0
24751,46428,798,577,6.0,10,10,0
24752,46427,798,501,0.0,26,26,0
24753,46426,798,643,7.0,8,8,0
24754,46425,798,478,1.0,22,22,0
24755,46424,798,642,10.33,5,5,0
24756,46423,798,498,2.0,17,17,0
24757,46422,798,579,40.0,1,1,4
24758,51478,799,496,0.0,16,16,0
24759,51477,799,577,0.0,15,15,0
24760,51476,799,627,0.0,14,14,0
24761,51475,799,672,0.0,13,13,0
24762,51474,799,671,0.0,12,12,0
24763,51473,799,643,0.0,11,11,0
24764,51472,799,670,0.0,10,10,0
24765,51471,799,620,0.0,9,9,0
24766,51470,799,640,0.0,8,8,0
24767,51469,799,669,0.0,7,7,0
24768,51468,799,501,0.0,6,6,0
24769,51467,799,625,2.0,5,5,0
24770,51466,799,427,3.0,4,4,0
24771,51465,799,498,5.0,3,3,0
24772,51536,800,805,0.0,55,55,0
24773,51535,800,559,0.0,54,54,0
24774,51534,800,513,0.0,50,50,0
24775,51533,800,730,0.0,38,38,0
24776,51532,800,702,0.0,36,36,0
24777,51531,800,799,0.0,33,33,0
24778,51530,800,613,0.0,31,31,0
24779,51529,800,654,0.0,27,27,0
24780,51528,800,653,0.0,22,22,0
24781,51527,800,519,0.0,58,58,0
24782,51526,800,593,0.0,25,25,0
24783,51525,800,678,0.0,57,57,0
24784,51524,800,677,0.0,56,56,0
24785,51523,800,529,0.0,32,32,0
24786,51522,800,509,0.0,48,48,0
24787,51521,800,556,0.0,52,52,0
24788,51520,800,659,0.0,16,16,0
24789,51519,800,612,0.0,24,24,0
24790,51518,800,512,0.0,53,53,0
24791,51517,800,520,0.0,40,40,0
24792,51516,800,449,0.0,51,51,0
24793,51515,800,597,0.0,49,49,0
24794,51514,800,611,0.0,23,23,0
24795,51513,800,676,0.0,39,39,0
24796,51512,800,596,0.0,37,37,0
24797,51511,800,592,0.0,35,35,0
24798,51510,800,679,0.0,34,34,0
24799,51509,800,518,1.5,10,10,0
24800,51508,800,628,0.0,30,30,0
24801,51507,800,675,0.0,29,29,0
24802,51506,800,521,0.0,28,28,0
24803,51505,800,656,0.0,26,26,0
24804,51504,800,655,0.0,21,21,0
24805,51503,800,674,0.0,19,19,0
24806,51502,800,555,0.0,18,18,0
24807,51500,800,615,0.0,12,12,0
24808,51499,800,673,2.0,9,9,0
24809,51498,800,526,1.5,11,11,0
24810,51496,800,525,6.0,3,3,0
24811,51495,800,657,8.0,2,2,1
24812,51494,800,496,0.0,47,47,0
24813,51493,800,577,0.0,46,46,0
24814,51492,800,627,0.0,45,45,0
24815,51491,800,672,0.0,44,44,0
24816,51490,800,671,0.0,43,43,0
24817,51489,800,643,0.0,42,42,0
24818,51488,800,670,0.0,41,41,0
24819,51487,800,620,0.0,20,20,0
24820,51486,800,640,0.0,17,17,0
24821,51485,800,669,0.0,14,14,0
24822,51601,801,578,1.5,13,13,0
24823,51600,801,805,0.0,62,62,0
24824,51599,801,559,0.0,61,61,0
24825,51598,801,513,0.0,57,57,0
24826,51597,801,730,0.0,42,42,0
24827,51596,801,702,0.0,40,40,0
24828,51595,801,799,0.0,37,37,0
24829,51594,801,613,0.0,35,35,0
24830,51593,801,654,0.0,31,31,0
24831,51592,801,653,0.0,26,26,0
24832,51591,801,680,0.0,49,49,0
24833,51590,801,554,0.0,46,46,0
24834,51589,801,632,0.0,45,45,0
24835,51588,801,644,0.0,19,19,0
24836,51587,801,429,2.0,11,11,0
24837,51586,801,475,4.0,8,8,0
24838,51585,801,519,0.0,65,65,0
24839,51584,801,593,0.0,29,29,0
24840,51583,801,678,0.0,64,64,0
24841,51582,801,677,0.0,63,63,0
24842,51581,801,529,0.0,36,36,0
24843,51580,801,509,0.0,55,55,0
24844,51579,801,556,0.0,59,59,0
24845,51578,801,659,0.0,20,20,0
24846,51577,801,612,0.0,28,28,0
24847,51576,801,512,0.0,60,60,0
24848,51575,801,520,0.0,44,44,0
24849,51574,801,449,0.0,58,58,0
24850,51573,801,597,0.0,56,56,0
24851,51572,801,611,0.0,27,27,0
24852,51570,801,596,0.0,41,41,0
24853,51569,801,592,0.0,39,39,0
24854,51568,801,679,0.0,38,38,0
24855,51567,801,518,1.5,12,12,0
24856,51566,801,628,0.0,34,34,0
24857,51565,801,675,0.0,33,33,0
24858,51564,801,521,0.0,32,32,0
24859,51563,801,656,0.0,30,30,0
24860,51562,801,655,0.0,25,25,0
24861,51561,801,674,0.0,23,23,0
24862,51560,801,555,0.0,22,22,0
24863,51558,801,615,0.0,16,16,0
24864,51557,801,673,2.0,10,10,0
24865,51556,801,526,1.5,14,14,0
24866,51555,801,658,5.0,7,7,0
24867,51554,801,525,6.0,6,6,0
24868,51553,801,657,8.0,3,3,1
24869,51552,801,496,0.0,54,54,0
24870,51551,801,577,0.0,53,53,0
24871,51550,801,627,0.0,52,52,0
24872,51549,801,672,0.0,51,51,0
24873,51676,802,805,0.0,72,72,0
24874,51675,802,559,0.0,71,71,0
24875,51674,802,513,0.0,67,67,0
24876,51673,802,730,0.0,47,47,0
24877,51672,802,702,0.0,45,45,0
24878,51671,802,799,0.0,42,42,0
24879,51670,802,613,0.0,40,40,0
24880,51669,802,654,0.0,36,36,0
24881,51668,802,653,0.0,31,31,0
24882,51667,802,647,0.0,65,65,0
24883,51666,802,650,0.0,64,64,0
24884,51665,802,578,1.5,17,17,0
24885,51664,802,681,0.0,61,61,0
24886,51663,802,651,0.0,59,59,0
